剧本,脚本
稳操胜算,轻而易举
强干弱枝,强本弱枝
拖拉,迁延
花里胡哨,花里胡梢
停留,徘徊
舍己为人,舍己为公
前所未闻,前无古人
精神萎顿,萎靡不振
文韬武略,文韬武韬
名门,望族
调谢,雕零
扇席温枕,扇枕温衾
坚韧不拔,锲而不舍
贫病交攻,贫病交迫
目不见睫,目空一切
荒凉,荒漠
大意,忽略
世外桃源,洞天福地
救过不暇,救过不遑
得寸进尺,贪多务得
接二连三,接踵而来
回头是岸,迷途知返
批注,讲解
大发雷霆,怒形于色
和平,平宁
寂静,静寂
农人,农民
体面,排场
勤奋,勤苦
疏懒,荒疏
听道途说,道听途说
匹配,结婚
拼命,死拼
惟我独尊,目中无人
目空一切,目空四海
三十而立,而立之年
恬言柔舌,甜言蜜语
回忆,回首
妥当,稳健
和睦,敦睦
唯吾独尊,唯我独尊
调养,调理
手艺,技艺
接收,接收
大哥,年老
经多见广,见多识广
脱色,褪色
琐事,琐务
欺世惑众,欺世盗名
三山五岳,天南地北
得益,获利
门路,阶梯
清静,肃穆
惊悸,慌张
清灰冷火,清锅冷灶
升高,提高
千娇百媚,婀娜多姿
浓密,茂密
千均一发,迫不及待
伸展,舒展
全数,全部
权倾中外,权倾天下
推波助澜,无事生非
脱缰之马,脱缰野马
担当,经受
揭穿,揭露
神采奕奕,精神百倍
妙语连珠,绘声绘色
即刻,速即
势力,气力
迷离恍惚,迷离扑朔
坦率,坦白
弄法舞文,舞文弄法
亲善,敦睦
位子,地位
望风而溃,望风而靡
挑动,煽动
熟视无睹,见怪不怪
爽快,痛快
缩衣节食,节衣缩食
和蔼可亲,和蔼可掬
色胆包天,色胆迷天
大材小用,牛刀割鸡
时价,时值
平庸,平淡
夙昔,往日
闪光,闪烁
监禁,监管
似乎,宛如
坚固,稳固
污染,混淆
轻快,轻捷
短处,缺陷
情况,情形
搜集,收集
后悔莫及,悔恨莫及
权利,权力
强健,强大
捣蛋,淘气
华丽,华美
手段,门径
无动于衷,漠不关心
时光,韶光
无出其右,登峰造极
为非作歹,胡作非为
同甘共苦,通力合作
大公无私,舍己为公
剑头一吷,剑首一吷
耽误,逗留
急切,迫切
恰当,适宜
奇花名卉,奇花异草
减削,缩减
倜傥不羁,豪放不羁
迥乎不同,迥然相异
尽管,虽然
时期,期间
揭发,揭示
前所未有,见所未见
怯懦,胆怯
假充,假冒
舒坦,酣畅
凋零,雕谢
挈瓶之知,挈瓶小智
宁可,情愿
天分,天才
三言两语,片言只语
或然,随机
花名,诨名
疲劳,疲惫
穷困,贫穷
凭空,捏造
取消,讥讽
器宇轩昂,大摇大摆
局面,面子
叫喊,大喊
屈从,降服
俄顷,顷刻
妥当,适当
水兵,海军
三徙成国,三徙成都
无往不利,无往不胜
害怕,惧怕
天南海北,海说神聊
大展宏图,大显身手
徘徊,逗留
清灰冷灶,清锅冷灶
地覆天翻,排山倒海
完好,完整
号咷,号啕
荟萃,集结
大白,清楚
去杀胜残,胜残去杀
大智若愚,深藏若谷
飘茵堕溷,飘茵随溷
会见,接见
面折庭争,面折廷诤
陪伴,陪同
望风捕影,道听途说
爽利,爽快
文过,死不悔改
呼之欲出,紧锣密鼓
奇谈怪论,海外奇谈
拣到,拾遗
天花乱坠,缄口不语
大手大脚,挥霍无度
惟恐,生怕
亲呢,密切
寒冷,寒凉
井井有条,井井有绪
大方,豪爽
恰恰,适值
搅浑,浑浊
生动,矫捷
明争暗斗,明枪暗箭
回船转舵,见风使舵
琴瑟同谱,琴瑟调和
偏袒,袒护
牵记,缅怀
坚定不移,坚持不懈
声誉鹤起,身价百倍
时光,韶华
年纪,年齿
平坦,平整
殊勋异绩,殊勋茂绩
外型,外表
深藏不露,深藏若虚
幻梦成空,梦幻泡影
土阶茅屋,土阶茅茨
景致,景色
欠缺,缺陷
退却,退避
纪录,记录
呶呶不休,喋喋不休
乌合之众,群龙无首
鹤寿,鹤龄
河畔,河边
枢纽,环节
天网恢恢,天罗地网
温和,温顺
肆无忌惮,胆大包天
全部,齐备
搜求,收集
兔脱,逃窜
秋色宜人,秋高气爽
畏缩,退避
疲劳,疲困
弄嘴掉舌,贫嘴贱舌
守卫,扞卫
弥补,添补
受奖,授奖
和衷共济,齐心协力
生死之交,金兰之交
时机,机缘
企求,祈求
穷乡僻壤,鸟语花香
明锐,机敏
勤俭,节约
怒气冲冲,怒气冲发
气充志骄,气满志骄
精力衰竭,精疲力竭
绘声绘影,绘声绘色
妙想天开,妙想天开
浅深,深浅
每况愈下,江河日下
凭仗,凭借
敏捷,活络
望风希指,望风希旨
眉清目秀,眉目如画
寂静,静静
填塞,弥漫
生僻,罕见
万劫不复,万念俱灰
断命,死灭
东山再起,死灰复然
收容所,难民营
索债,讨帐
居功自傲,谦虚谨慎
稽首,顿首
同舟共济,守望相助
到底,究竟
借端,托故
恶人,恶徒
急速,马上
目空一切,目若无人
家乡,田园
浩瀚,浩荡
商议,洽商
势不可当,所向无敌
黑乌乌,黑乎乎
为所欲为,为非作歹
势不可当,当者披靡
为国损躯,大公无私
无地自容,问心有愧
面庞,面目
接收,收受
掂量,衡量
实行,进行
党同伐异,结私营党
闷闷不乐,闷闷不悦
翘足,跷足
体恤,矜恤
景物,景色
情感,情谊
脑壳,脑袋
瓦解冰泮,瓦解冰消
停息,憩息
倾心吐胆,吐肝露胆
骑马寻马,骑驴觅驴
黄粱一梦,黄粱美梦
汇合,齐集
全体,全副
大气磅礴,气贯长虹
千真万确,天经地义
经受,继承
回绝,推辞
吞噬,吞并
境况,境遇
排除,破除
简朴,简陋
劫掠,抢掠
精益求精,精雕细琢
涕泗横流,涕泗滂沱
无恶不作,穷凶极恶
声明,评释
夙愿,素志
掉以轻心,漫不经心
奇异,奇特
权术,谋略
前人修路后人行,前人栽树，后人乘凉
难熬,难过
轻举妄动,随心所欲
交头接耳,窃窃私议
局势,时势
盘算,谋略
解职,退职
群蚁趋膻,群蚁附膻
拭目以俟,拭目而待
嗾使,教唆
极目远望,极目远眺
东抹西涂,东涂西抹
年华,时间
俭朴,朴实
就怕,生怕
价值连城,牛溲马勃
奇花异卉,奇葩异卉
无地自厝,无地自容
毛毛楞楞,毛毛腾腾
请教,请问
巧合,恰巧
晤面,碰面
得意,惬心
图利,投机
谦恭,谦敬
合时,当令
危急,紧迫
侵占,强占
峭壁,绝壁
侵占,侵夺
千家万户,千门万户
绘制,绘图
无餍,贪婪
无能为力,无计可施
无头苍蝇,没头苍蝇
田地,田野
深恶痛绝,痛心疾首
轻车熟路,驾轻就熟
求田问舍,问舍求田
杀害,杀戮
刀光剑影,枪林弹雨
痛心入骨,痛心刻骨
弄粉调朱,弄粉调脂
吊丧,吊问
回答,回覆
始创,首创
丁宁,丁宁
喝彩,喝采
得意忘形,眉飞色舞
情有可原,无可非议
群集,聚会
颓垣败井,颓垣败壁
期待,盼望
千刀万剐,碎尸万段
火树琪花,火树银花
怀念,缅想
摩顶至足,摩顶至踵
监禁,羁系
藕断丝联,藕断丝连
混合,混杂
欢快,欢欣
呼啸,咆哮
建树,建设
健壮,强劲
无间,继续
识字知书,识文谈字
劫数,劫运
激荡,荡漾
亡国之声,靡靡之音
介怀,介意
危机四伏,四面楚歌
完毕,实现
目无王法,违法乱纪
无可置喙,无庸置言
汇聚,集聚
面折廷争,面折廷诤
还朴反古,还淳反古
丧胆消魂,亡魂丧胆
恢宏大度,豁达大度
邈若山河,邈若河山
教化,教学
汲汲忙忙,汲汲皇皇
末了,结尾
搜索枯肠,绞尽脑汁
投井下石,投石下井
代替,替代
警备,警惕
守候,期待
动须相应,厚积薄发
无关大局,无关痛痒
屏绝,断绝
寄卖,寄售
冒失,疏忽
儿女情长,男欢女爱
洒脱,飘逸
娇傲,骄横
好事多磨,横生枝节
交易,生意
曲解,歪曲
境地,田野
宁为玉碎,舍生忘死
清风劲节,清风峻节
减削,节减
家数,门户
妙笔生花,生花妙笔
模糊,蒙眬
好天,晴天
去头去尾,掐头去尾
飘摇,飘飖
倒闭,破产
切实,确凿
打听,探访
书记,文牍
全数,完全
决策,决议
深厚,深重
豪爽,豪迈
无关宏旨,无足轻重
普通,普遍
事出有因,顺理成章
推心置腹,推诚置腹
签定,缔结
乌黑,墨黑
声明,申明
对准,瞄准
夙世冤家,宿世冤家
教养,涵养
推心致腹,贴心贴腹
停留,逗留
悄然,阒然
举措,设施
见机行事,见风转舵
进退失据,进退失踞
怯生,胆怯
斗筲之人,斗筲之辈
命途多舛,时乖运蹇
寒舍,蓬门
势不可当,势如破竹
衰颓,颓靡
器量,度量
情形,情状
南郭先生,南郭处士
红紫乱朱,红紫夺朱
射石饮羽,弯弓饮羽
内哄,内讧
孑然一身,无家无室
妥协,迁就
识别,鉴识
交际,寒暄
叫醒,唤醒
天夺之魄,天夺其魄
倒戈一击,恩将仇报
假使,假诺
恩威并着,恩威并行
特征,特性
平方,平淡
会合,纠合
千姿百态,千态万状
大辩不言,大辩若讷
亲当矢石,身当矢石
鲸波怒浪,鲸波鼍浪
大功告成,马到成功
潜藏,躲避
问安视膳,问寝视膳
几乎,简直
劝戒,劝阻
僻静,肃静
品格,气概
示威,请愿
啼饥号寒,饥寒交迫
及时行乐,灯红酒绿
精深,精粹
停止,截至
司空眼惯,见惯司空
亡故,升天
桃之夭夭,逃之夭夭
得益,收成
前程似锦,锦绣前程
三尸,彭尸
魂不负体,魂不附体
丹青,图画
无理,荒谬
危急,危殆
年岁,年龄
打滚撒泼,撒泼打滚
劫后余生,逃出生天
切齿痛恨,恨之入骨
尔虞我诈,明枪暗箭
胜仗,获胜
势力,权势
疏忽,轻视
害群之马,跳梁小丑
判若天渊,截然不同
外强中干,外强内弱
平展,平顺
没世不忘,没齿不忘
矫若惊龙,身强力壮
名满天下,名高天下
慌张,焦急
谈天说地,谭天说地
收缩,萎缩
强硬,矍铄
箝制,遏抑
恰巧,恰恰
生机勃勃,生气蓬勃
七窍生烟,怒形于色
生机,生气
桀骜不恭,桀骜不羁
深恶痛疾,痛心疾首
环抱,环绕
瞒天过海,金蝉脱壳
横眉怒目,横眉怒视
慢条斯理,漫条斯理
穷奢极侈,穷奢极欲
倾心,神驰
打破沙锅璺到底,打破沙锅问到底
精炼,精练
泥牛入海,石沉大海
权力,权柄
和悦,和睦
平和,温和
强壮,矍铄
探幽索隐,探赜索隐
气量,襟怀
桃蹊柳曲,桃蹊柳陌
纰谬,缺点
好奇,惊讶
惊涛骇浪,鲸波怒浪
送往迎来,送旧迎新
全军覆没,全军覆灭
欺侮,欺压
砰然,轰然
挖空心思,搜索枯肠
清算,算帐
瓦灶绳床,穷困潦倒
喙长三尺,能言善辩
都市,都邑
停止,停顿
凭白无故,平白无故
企图,打算
同舟共济,团结一心
害怕,胆怯
患难之交,金兰之契
婉转,宛转
俊俏,俏丽
圮绝,绝交
纪念,缅想
秋毫之末,轻于鸿毛
迷魂汤,迷魂药
漂泊不定,颠沛流离
简单,简略
十全十美,完美无遐
教育,教诲
巨子,权威
奸人,歹人
斗而铸兵,斗而铸锥
三分鼎立,三分鼎足
机密,秘要
五花八门,多种多样
嫁奁,嫁妆
漠不关心,缩手旁观
商店,市肆
屈指可数,屈指而数
奸险,狡滑
拣选,挑选
晚上,黑夜
面无人色,面色苍白
打发,驱赶
实践,试验
生养,生育
特务,特工
胆战心慌,胆战心摇
失守,弃守
手艺,技能
恶劣,恶毒
为所欲为,横行霸道
佳肴美馔,美味佳肴
抢救,挽救
抵赖,推辞
水手,舵手
轻率,马虎
贫寒,贫穷
万枘圆凿,大相径庭
宿舍,寝室
大略,大致
舍本逐末,舍近求远
假名,化名
欢喜,痛快
搜集,网络
茕茕孑立,阒无一人
函件,翰札
庞杂,芜杂
无法无天,目无王法
浃髓沦肌,浃髓沦肌
会面,谋面
乞援,请援
合适,适合
接近,贴近
妩媚,娇媚
全体,全局
推倒,推翻
平凡,普通
无耻之尤,无耻之徒
大开眼界,鼠目寸光
疏朗,舒缓
团员,聚合
契机,机会
怯夫,懦夫
俭约,朴素
金科玉律,颠扑不破
刎颈之交,生死之交
刹那,霎时
奢侈,挥霍
欠缺,短缺
二心,贰心
囊中羞涩,囊空如洗
起先,起初
岁暮,岁终
大肆咆哮,怒不可遏
队伍,队列
帝都,畿辇
伤疤,伤痕
倏地,突然
圣洁,神圣
劈叉,劈腿
死亡,逝世
洁白,皎皎
徒拥虚名,徒负虚名
急躁,焦灼
巧合,碰巧
杞人忧天,杞国忧天
聚合,鸠合
起首,首先
收成,收获
痛心入骨,痛心切骨
畏惧,畏缩
大惊失色,面如土色
提及,说起
今夜,通宵
递次,顺次
屁滚尿流,屎屁直流
举杯,碰杯
全神关注,目不斜视
江河日下,江流日下
气势汹汹,气焰嚣张
画蛇添足,适得其反
明显,明白
横冲直撞,横冲直闯
搜检,检验
忽略,渺视
大抵,大致
舍下,舍间
蔚然成风,靡然成风
批评,挑剔
金灿灿,黄灿灿
大宗,大量
调度,调解
晃动,晃悠
式子,花样
打退堂鼓,畏缩不前
东山再起,东山复起
寿陵失步,邯郸学步
大略,马虎
佳,好意思
无与比伦,无可比拟
谦敬,谦虚
家属,眷属
鼪鼬之径,鼪鼯之径
尸身,死尸
和平,清静
明亮,明朗
撒布,散步
吉人天相,善者神佑
毛病,缺点
接贵攀高,趋炎附势
怀想,思念
呼天号地,呼天唤地
浇漓,浇薄
畏惧,退却
地步,境地
胶柱鼓瑟,食古不化
完毕,达成
家反宅乱,家烦宅乱
特性,特点
江中钓月,海底捞针
搜刮,搜索
调养,调治
平平常常,平平泛泛
精深,精辟
伤心,难过
盘查,盘问
疲惫不堪,精疲力竭
假定,假设
寂寞,清静
家境,家景
素昧平生,萍水相逢
矢语,起誓
借口,藉词
名不副实,盛名之下
假公济私,假手于人
事件,事变
书牍,书简
捐募,捐献
上台,登场
昧昧无闻,默默无闻
灰心,颓废
丢盔弃甲,弃甲曳兵
昏瞶,胡涂
顿脚捶胸,顿足捶胸
刁滑,狡滑
夙兴夜处,夙兴昧旦
猛将,虎将
年尾,年末
调剂,调节
停顿,逗留
结合,集合
暮鼓晨钟,暮鼓朝钟
惊喜交集,惊喜若狂
牛饮,豪饮
无本之木,无米之炊
抨击,进军
鸿篇巨制,鸿篇巨著
懦夫,胆小
徒劳无功,画蛇添足
片断,片段
惊奇,骇怪
骚动,骚扰
守卫,守护
毁谤,诬蔑
上任,接事
铁板铜弦,铜琶铁板
始创,独创
束手无策,计无所出
悔之无及,悔恨交加
年轻,年青
温香艳玉,温香软玉
危殆,危险
死不开口,缄口不言
温存,温暖
拘押,禁锢
讴歌,颂赞
提升,提高
失张失智,失张失致
抢救,调停
天佑,天助
点石成金,点铁成金
往来,往返
青蝇染白,青蝇点璧
事实,实情
毫不顾忌,毫无顾忌
毛骨悚然,毛骨耸然
失实,荒谬
和善可亲,和蔼可亲
划分,区分
私相授受,秘密交易
剪草除根,翦草除根
事势,事态
寂寂无闻,默默无闻
弥散,弥漫
密密层层,密密麻麻
刁猾,奸险
停顿,平息
悔之晚矣,悔恨交加
普天同庆,额手称庆
大吃一惊,大惊失色
欢喜,欢悦
答非所问,问官答花
恨之入骨,恨入骨髓
撒手,甩手
抵御,抵拒
衰亡,衰败
惶惶不安,提心吊胆
图谋,贪图
减少,节减
舍本从末,贪小失大
死力,竭力
疾苦,痛楚
后头,后面
拒人千里,敬而远之
市肆,店铺
亡羊补牢,见兔顾犬
华而不实,金玉其外
朋比为奸,沆瀣一气
天长地久,年深日久
倘使,倘若
举世瞩目,名震中外
万众一心,上下一心
耳染目濡,耳濡目击
文通残锦,江郎才尽
弯弯曲曲,曲曲折折
举世闻名,大名鼎鼎
后悔无及,噬脐莫及
拖拉,疲塌
深图远虑,深思熟虑
万变不离其宗,换汤不换药
寂静,平静
丧尽天良,伤天害理
交易,贸易
间隔,间隙
叵奈,叵耐
太太,浑家
卖弄风情,卖弄风骚
精准,精确
担当,继承
继而,进而
失态,忘形
势如水火,积不相容
满意,舒适
情同骨肉,情逾骨肉
画虎刻鹄,画龙刻鹄
每下愈况,江河日下
断墨残楮,断简残编
危机,急急
巨头,权威
扇枕温席,扇枕温被
全神关注,屏气凝神
交集,急躁
调停,调处
调动,退换
疾言倨色,疾言遽色
端庄,肃肃
完了,完结
剜肉补疮,挖肉补疮
随寓而安,随遇而安
强健,矫健
满盈,迷漫
鸠集,齐集
尖端,顶端
东张西望,东张西觑
事务,事情
实行,实践
囤积居奇,奇货可居
借故,托故
桑间之约,桑间濮上
盲人扪烛,盲翁扪钥
监禁,禁锢
幻想,梦想
借端,托辞
忽然,遽然
东西,器材
纠合,集中
晃然大悟,豁然贯通
他日,将来
尸横遍野,饿莩遍野
同流合污,物以类聚
即兴,随性
提升,晋升
急功近利,贪功求名
举头,抬头
木石人心,木石心肠
十年寒窗,十年读书
躲藏,逃匿
漫不经心,漫不经意
舅父,舅舅
三令五申,千叮万嘱
切肤之痛,切身痛苦
华丽,盛装
十室九匮,十室九空
期盼,期许
伟大,巨大
害羞,拘束
杜门却扫,杜门谢客
咄咄逼人,盛气凌人
大举,肆意
吊丧,吊唁
清点,盘点
无所事事,无所作为
头足异处,首足异处
等量齐观,视同一律
山珍海味,山珍海错
破矩为圆,破觚为圜
强健,矫捷
满坑满谷,满谷满坑
神色不动,神色不惊
危机,急迫
精雕细琢,镌脾琢肾
妻离子散,荡析离居
进入,进去
契约,条约
激战,酣战
惊惶失措,焦急旁徨
滑头,狡徒
情状,景况
稳固,结实
后继无人,断子绝孙
偶尔,偶然
描绘,描述
家徒四壁,家贫如洗
俄顷,片刻
卖国求荣,卖身投靠
牵记,记念
机灵,能干
名堂,名目
讲话,说话
蠹国害民,蠹国殃民
货币,钱币
当作,算作
平时,通常
惊慌失措,焦急旁徨
面孔,面貌
全力以赴,拼死拼活
时价,物价
含糊,混沌
摩登,时兴
全体,全面
底细,究竟
店东,店主
井然有序,条理清楚
名列前茅,首屈一指
穷困,贫窭
推却,推诿
对号入座,毫厘不爽
升平,平安
精疲力尽,精疲力竭
疼,痛念
目前,而今
切磋,商榷
积少成多,积水成渊
收缩,紧缩
矢在弦上,箭在弦上
得意,满意
几多,多少
好猎疾耕,经年累月
水滴石穿,锲而不舍
涕泗横流,涕泗流涟
借据,借约
狐朋狗友,狐群狗党
多如牛毛,绝无仅有
冒大不韪,冒天下之大不韪
侯门似海,侯门如海
微弱,轻微
平地一声雷,石破天惊
偶合,巧合
太古,邃古
撒布,撒播
天气,气候
情投意合,莫逆于心
生存,生活
索取,索求
起头,起首
妙不可言,神乎其神
商量,谈判
穷奢极侈,锦衣玉食
甜美,甜蜜
含混,迷糊
杀身成仁,舍己为人
讥嘲,讥诮
体会,经验
萎缩,衰败
守先待后,继往开来
商量,探求
抛荒,荒疏
物极必反,穷则思变
拍手叫好,拍手称快
减色,失容
平静,稳定
大家,民众
季节,时节
拘押,拘留
企求,请求
无事生非,无理取闹
极点,顶点
大相径庭,天渊之别
到临,降临
万无一失,十拿九稳
假充,假装
图谋,妄图
交往,交易
全神贯注,目不窥园
倾心,倾慕
生死之交,金石之交
马耳东风,马耳春风
横冲直撞,横行直走
好想,彷佛
俭约,精打细算
危在旦夕,危如累卵
僧衣,袈裟
独力难持,独木难支
说三道四,说黑道白
侵犯,进击
将错就错,积非成是
幻想,胡想
刀光剑影,剑拔弩张
会集,齐集
企图,图谋
东讨西伐,东讨西征
